Date,Close_ABEV3,Volume_ABEV3,Close_Dolar,Close_Petroleo,Close_Ibovespa,Close_Minerio
2023-09-05,12.262733459472656,37047300,4.9705,86.69000244140625,117331.0,55.72749710083008
2023-09-06,12.23647403717041,26849800,4.9762,87.54000091552734,115985.0,55.64838790893555
2023-09-08,11.99139404296875,23119600,4.9835,87.51000213623047,115313.0,53.81131362915039
2023-09-11,12.140193939208984,14866900,4.9366,87.29000091552734,116883.0,55.62201690673828
2023-09-12,12.000147819519043,18024700,4.9505,88.83999633789062,117968.0,55.542903900146484
2023-09-13,11.938878059387207,32126800,4.9171,88.5199966430664,118176.0,55.472591400146484
2023-09-14,11.842596054077148,21983200,4.8751,90.16000366210938,119392.0,58.03921890258789
2023-09-15,11.746315002441406,39186700,4.8689,90.7699966430664,118758.0,57.88099670410156
2023-09-18,11.720056533813477,19997200,4.8535,91.4800033569336,118288.0,57.37118911743164
2023-09-19,11.7550687789917,25991300,4.8575,91.19999694824219,117846.0,57.4942512512207
2023-09-20,11.790080070495605,15729400,4.8487,90.27999877929688,118695.0,57.59093475341797
2023-09-21,11.588763236999512,29875400,4.9229,89.62999725341797,116145.0,56.02635192871094
2023-09-22,11.483729362487793,16325200,4.9131,90.02999877929688,116009.0,56.31641387939453
2023-09-25,11.571259498596191,20229100,4.9606,89.68000030517578,115925.0,55.43743133544922
2023-09-26,11.41370677947998,29094600,4.9717,90.38999938964844,114193.0,54.50570297241211
2023-09-27,11.352437973022461,32045700,5.0289,93.68000030517578,114327.0,54.77819061279297
2023-09-28,11.361189842224121,43949200,5.0475,91.70999908447266,115731.0,56.07029724121094
2023-09-29,11.474977493286133,22876500,5.0076,90.79000091552734,116565.0,55.93844985961914
2023-10-02,11.457469940185547,17955500,5.0679,88.81999969482422,115057.0,55.112205505371094
2023-10-03,11.42245864868164,31511700,5.11,89.2300033569336,113419.0,53.96073532104492
2023-10-04,11.562505722045898,15774100,5.1526,84.22000122070312,113607.0,53.16086196899414
2023-10-05,11.282414436340332,31497000,5.1713,82.30999755859375,113284.0,53.53003692626953
2023-10-06,11.545000076293945,40211800,5.1918,82.79000091552734,114170.0,54.496917724609375
2023-10-09,11.527493476867676,15459500,5.1666,86.37999725341797,115156.0,53.872840881347656
2023-10-10,11.597517013549805,18408800,5.0862,85.97000122070312,116737.0,54.9539909362793
2023-10-11,11.632528305053711,14042700,5.0496,83.48999786376953,117051.0,55.340736389160156
2023-10-13,11.361189842224121,24773100,5.0625,87.69000244140625,115754.0,54.8309326171875
2023-10-16,11.38744831085205,12422600,5.0618,86.66000366210938,116534.0,56.3779411315918
2023-10-17,11.203639030456543,21533400,5.0384,86.66000366210938,115908.0,56.580108642578125
2023-10-18,10.967312812805176,41902700,5.0568,88.31999969482422,114060.0,54.8660888671875
2023-10-19,10.9585599899292,15581700,5.054,89.37000274658203,114004.0,54.40902328491211
2023-10-20,10.932300567626953,14749400,5.0528,88.75,113155.0,53.23118591308594
2023-10-23,10.923547744750977,11943700,5.0164,85.48999786376953,112785.0,53.05538558959961
2023-10-24,10.9585599899292,32749400,5.0065,83.73999786376953,113762.0,54.8660888671875
2023-10-25,10.888535499572754,14976900,4.9981,85.38999938964844,112830.0,55.472591400146484
2023-10-26,11.054841041564941,25002300,5.0055,83.20999908447266,114777.0,55.45500946044922
2023-10-27,10.757243156433105,27730300,4.948,85.54000091552734,113301.0,56.03513717651367
2023-10-30,10.818512916564941,26078000,5.0074,82.30999755859375,112532.0,56.4394645690918
2023-10-31,11.256155967712402,64210200,5.0575,81.0199966430664,113144.0,56.553733825683594
2023-11-01,11.369942665100098,40528700,5.0194,80.44000244140625,115053.0,57.20418930053711
2023-11-03,11.632528305053711,27360200,4.891,80.51000213623047,118160.0,58.27654266357422
2023-11-06,11.825091361999512,20562100,4.8999,80.81999969482422,118487.0,58.610557556152344
2023-11-07,11.877607345581055,20565500,4.867,77.37000274658203,119268.0,56.87016677856445
2023-11-08,11.851348876953125,29629700,4.8855,75.33000183105469,119099.0,56.77347946166992
2023-11-09,11.73756217956543,18858200,4.9007,75.73999786376953,119012.0,56.65921401977539
2023-11-10,11.68504524230957,15140600,4.9219,77.16999816894531,120636.0,57.53819274902344
2023-11-13,11.7550687789917,16559200,4.9247,78.26000213623047,120376.0,57.6436767578125
2023-11-14,11.99139404296875,24478100,4.8682,78.26000213623047,123328.0,59.60380935668945
2023-11-16,11.965136528015137,45772900,4.8575,72.9000015258789,124576.0,59.463165283203125
2023-11-17,11.9038667678833,36893100,4.8849,75.88999938964844,125062.0,59.93782424926758
2023-11-20,11.9038667678833,15170600,4.8723,77.5999984741211,126095.0,60.851966857910156
2023-11-21,11.76382064819336,17196400,4.8806,77.7699966430664,125607.0,61.73973846435547
2023-11-22,11.877607345581055,29650400,4.8968,77.0999984741211,126035.0,61.396934509277344
2023-11-24,11.720056533813477,18133100,4.8927,75.54000091552734,125542.0,61.28266525268555
2023-11-27,11.886360168457031,22972800,4.8951,74.86000061035156,125683.0,60.67616271972656
2023-11-28,11.947629928588867,14913700,4.8867,76.41000366210938,126538.0,61.02775573730469
2023-11-29,11.641281127929688,19363500,4.8933,77.86000061035156,126101.0,60.535526275634766
2023-11-30,11.982641220092773,41991100,4.9355,75.95999908447266,127331.0,60.72889709472656
2023-12-01,12.324004173278809,30042200,4.9191,74.06999969482422,128103.0,62.54840087890625
2023-12-04,12.306496620178223,9861400,4.9091,73.04000091552734,126803.0,60.693748474121094
2023-12-05,12.4640474319458,36765000,4.9522,72.31999969482422,126903.0,60.20151138305664
2023-12-06,12.245226860046387,20919500,4.9031,69.37999725341797,125623.0,60.64100646972656
2023-12-07,12.324004173278809,11940500,4.8949,69.33999633789062,126010.0,61.915531158447266
2023-12-08,12.52531909942627,16690900,4.9158,71.2300033569336,127094.0,61.67820358276367
2023-12-11,12.53407096862793,11080900,4.944,71.31999969482422,126916.0,60.781646728515625
2023-12-12,12.45529556274414,10541600,4.9476,68.61000061035156,126403.0,61.03654861450195
2023-12-13,12.866679191589355,53960800,4.958,69.47000122070312,129465.0,61.933109283447266
2023-12-14,12.691621780395508,60791700,4.8912,71.58000183105469,130842.0,63.44496154785156
2023-12-15,12.665363311767578,33747300,4.9397,71.43000030517578,130197.0,63.68228530883789
2023-12-18,12.73538589477539,24363100,4.9399,72.47000122070312,131084.0,64.01630401611328
2023-12-19,12.866679191589355,32674700,4.8663,73.44000244140625,131851.0,64.86012268066406
2023-12-20,12.655023574829102,24316200,4.8766,74.22000122070312,130804.0,63.69107437133789
2023-12-21,12.618182182312012,28969600,4.8755,73.88999938964844,132182.0,65.0447006225586
2023-12-22,12.62739372253418,19864700,4.8619,73.55999755859375,132753.0,64.8952865600586
2023-12-26,12.682656288146973,6884800,4.8368,75.56999969482422,133533.0,65.20292663574219
2023-12-27,12.7471284866333,10305900,4.8306,74.11000061035156,134194.0,65.72151947021484
2023-12-28,12.645814895629883,16500300,4.8413,71.7699966430664,134185.0,65.51936340332031
2024-01-02,12.62739372253418,11690200,4.8916,70.37999725341797,132697.0,65.27324676513672
2024-01-03,12.526080131530762,17612200,4.9212,72.69999694824219,132834.0,64.649169921875
2024-01-04,12.572131156921387,19996000,4.9188,72.19000244140625,131226.0,64.20088958740234
2024-01-05,12.526080131530762,18293900,4.8899,73.80999755859375,132023.0,63.84928894042969
2024-01-08,12.62739372253418,11014600,4.885,70.7699966430664,132427.0,64.02508544921875
2024-01-09,12.544500350952148,15705100,4.8937,72.23999786376953,131447.0,62.28470230102539
2024-01-10,12.673445701599121,18313300,4.8901,71.37000274658203,130841.0,61.80126953125
2024-01-11,12.489238739013672,22254100,4.8794,72.0199966430664,130649.0,61.581512451171875
2024-01-12,12.51686954498291,20300600,4.8543,72.68000030517578,130988.0,61.686988830566406
2024-01-16,12.295821189880371,24233000,4.9038,72.4000015258789,129294.0,60.72889709472656
2024-01-17,12.369504928588867,12493800,4.9346,72.55999755859375,128524.0,59.94660949707031
2024-01-18,12.286609649658203,18425500,4.9403,74.08000183105469,127316.0,60.799224853515625
2024-01-19,12.295821189880371,28017100,4.9223,73.41000366210938,127636.0,60.43004608154297
2024-01-22,12.305030822753906,16245600,4.949,75.19000244140625,126602.0,59.137943267822266
2024-01-23,12.314242362976074,16851900,4.9715,74.37000274658203,128263.0,60.4212532043457
2024-01-24,12.231348991394043,16080200,4.9192,75.08999633789062,127816.0,61.133243560791016
2024-01-25,12.157665252685547,12841800,4.9232,77.36000061035156,128169.0,61.616676330566406
2024-01-26,12.157665252685547,6568000,4.9125,78.01000213623047,128967.0,62.205589294433594
2024-01-29,12.203717231750488,10163100,4.9225,76.77999877929688,128503.0,62.45170974731445
2024-01-30,12.010299682617188,22516400,4.9638,77.81999969482422,127402.0,61.70457458496094
2024-01-31,12.047142028808594,25269100,4.9535,75.8499984741211,127752.0,60.887115478515625
2024-02-01,12.037931442260742,27075000,4.935,73.81999969482422,128481.0,61.63425064086914
2024-02-02,12.037931442260742,22938800,4.9471,72.27999877929688,127182.0,60.192726135253906
2024-02-05,12.056350708007812,16606500,5.0053,72.77999877929688,127593.0,59.33131790161133
2024-02-06,12.185297012329102,29715800,4.9687,73.30999755859375,130416.0,60.05208969116211
2024-02-07,11.973458290100098,37752200,4.9608,73.86000061035156,129608.0,60.227882385253906
2024-02-08,11.927406311035156,23297000,4.9804,76.22000122070312,128217.0,59.86750411987305
2024-02-09,11.927406311035156,15447300,4.9717,76.83999633789062,128026.0,59.70049285888672
2024-02-14,11.899776458740234,16255700,4.9723,76.63999938964844,127018.0,58.962154388427734
2024-02-15,11.83530330657959,27820200,4.971,78.02999877929688,127804.0,59.366485595703125
2024-02-16,11.752409934997559,21074800,4.9761,79.19000244140625,128726.0,60.755271911621094
2024-02-20,11.83530330657959,26872100,4.9408,78.18000030517578,129916.0,57.94252395629883
2024-02-21,11.881355285644531,13911900,4.9303,77.91000366210938,130032.0,57.55577850341797
2024-02-22,11.936616897583008,16110800,4.9419,78.61000061035156,130241.0,57.7403678894043
2024-02-23,11.87214469909668,18944400,4.9851,76.48999786376953,129419.0,57.99527359008789
2024-02-26,12.010299682617188,12942000,4.9819,77.58000183105469,129609.0,56.82622528076172
2024-02-27,12.258979797363281,31668800,4.9575,78.87000274658203,131689.0,57.11629104614258
2024-02-28,12.387923240661621,34495200,4.9557,78.54000091552734,130155.0,56.219722747802734
2024-02-29,11.586624145507812,88182100,4.9833,78.26000213623047,129020.0,56.72074508666992
2024-03-01,11.457677841186523,51174000,4.9596,79.97000122070312,129180.0,57.25692367553711
2024-03-04,11.49452018737793,16560500,4.9475,78.73999786376953,128341.0,57.002017974853516
2024-03-05,11.743200302124023,33369400,4.9488,78.1500015258789,128098.0,56.07908630371094
2024-03-06,11.687936782836914,45103900,4.9398,79.12999725341797,128890.0,57.002017974853516
2024-03-07,11.651095390319824,12954500,4.9364,78.93000030517578,128340.0,58.2835807800293
2024-03-08,11.826092720031738,54292500,4.9751,78.01000213623047,127071.0,57.38648986816406
2024-03-11,11.789251327514648,20348100,4.9777,77.93000030517578,126124.0,56.75486373901367
2024-03-12,11.826092720031738,25358500,4.9813,77.55999755859375,127668.0,57.4139518737793
2024-03-13,11.743200302124023,24872300,4.9803,79.72000122070312,128006.0,57.82587814331055
2024-03-14,11.789251327514648,27666100,4.9768,81.26000213623047,127690.0,56.800628662109375
2024-03-15,11.632676124572754,36174000,4.9937,81.04000091552734,126742.0,56.91963195800781
2024-03-18,11.632676124572754,24187500,5.0124,82.72000122070312,126954.0,57.00202178955078
2024-03-19,11.549781799316406,26464600,5.0352,83.47000122070312,127529.0,57.496337890625
2024-03-20,11.549781799316406,48407800,5.012,81.68000030517578,129125.0,58.46665954589844
2024-03-21,11.614255905151367,29217300,4.9807,81.06999969482422,128159.0,58.70466613769531
2024-03-22,11.430047988891602,18151900,4.9897,80.62999725341797,127027.0,57.67026138305664
2024-03-25,11.264261245727539,21593700,4.9869,81.94999694824219,126931.0,58.04557800292969
2024-03-26,11.430047988891602,32319600,4.987,81.62000274658203,126863.0,56.91048049926758
2024-03-27,11.466889381408691,26211600,4.9856,81.3499984741211,127691.0,58.091346740722656
2024-03-28,11.503730773925781,44405600,4.9962,83.16999816894531,128106.0,58.34766387939453
2024-04-01,11.356365203857422,21031000,5.0532,83.70999908447266,126990.0,58.75043487548828
2024-04-02,11.301103591918945,19115800,5.0476,85.1500015258789,127549.0,59.58344268798828
2024-04-03,11.466889381408691,36137900,5.0724,85.43000030517578,127318.0,59.1348991394043
2024-04-04,11.485309600830078,31881300,5.0237,86.58999633789062,127428.0,57.944881439208984
2024-04-05,11.264261245727539,71144500,5.052,86.91000366210938,126795.0,57.67026138305664
2024-04-08,11.209000587463379,18919200,5.0421,86.43000030517578,128857.0,60.48970031738281
2024-04-09,11.383995056152344,23795200,5.008,85.2300033569336,129890.0,61.56986999511719
2024-04-10,11.144527435302734,23028800,5.0654,86.20999908447266,128054.0,60.88331985473633
2024-04-11,11.236629486083984,21019300,5.0765,85.0199966430664,127396.0,60.66361618041992
2024-04-12,11.162947654724121,16269700,5.1364,85.66000366210938,125946.0,60.407310485839844
2024-04-15,11.116894721984863,31625300,5.1746,85.41000366210938,125334.0,61.12132263183594
2024-04-16,10.997160911560059,31317300,5.2635,85.36000061035156,124389.0,60.132694244384766
2024-04-17,10.96953010559082,26530200,5.2469,82.69000244140625,124171.0,61.13047790527344
2024-04-18,11.015582084655762,28663900,5.2512,82.7300033569336,124196.0,61.0389404296875
2024-04-19,11.00637149810791,25809800,5.2269,83.13999938964844,125124.0,61.30440139770508
2024-04-22,11.00637149810791,23450600,5.2043,82.8499984741211,125573.0,61.51494216918945
2024-04-23,10.923478126525879,18581900,5.1626,83.36000061035156,125148.0,61.002315521240234
2024-04-24,11.089263916015625,37013000,5.1592,82.80999755859375,124741.0,62.37542724609375
2024-04-25,11.070844650268555,23667800,5.1679,83.56999969482422,124646.0,62.04587936401367
2024-04-26,11.061634063720703,16180400,5.1184,83.8499984741211,126526.0,62.46696090698242
2024-04-29,11.144527435302734,26520800,5.1155,82.62999725341797,127352.0,63.17182159423828
2024-04-30,11.190577507019043,25146600,5.1718,81.93000030517578,125924.0,62.09164810180664
2024-05-02,11.356365203857422,27782000,5.1184,78.94999694824219,127122.0,62.50357437133789
2024-05-03,11.393206596374512,23380200,5.0668,78.11000061035156,128509.0,63.10774230957031
2024-05-06,11.466889381408691,18713000,5.0727,78.4800033569336,128466.0,63.913291931152344
2024-05-07,11.6050443649292,27522500,5.061,78.37999725341797,129210.0,64.11468505859375
2024-05-08,11.209000587463379,50692500,5.0887,78.98999786376953,129481.0,63.18096923828125
2024-05-09,11.098475456237793,25762900,5.1577,79.26000213623047,128188.0,64.07806396484375
2024-05-10,11.089263916015625,29029300,5.1464,78.26000213623047,127600.0,63.89498519897461
2024-05-13,11.107686042785645,22472500,5.1412,79.12000274658203,128155.0,63.93160629272461
2024-05-14,11.199788093566895,32670400,5.1356,78.0199966430664,128515.0,63.79429626464844
2024-05-15,11.337944984436035,36630700,5.1423,78.62999725341797,128028.0,64.3801498413086
2024-05-16,11.402417182922363,32475700,5.127,79.2300033569336,128284.0,65.82648468017578
2024-05-17,11.402417182922363,28118800,5.1157,80.05999755859375,128151.0,67.3826675415039
2024-05-20,11.144527435302734,38940700,5.1085,79.80000305175781,127751.0,67.1812744140625
2024-05-21,11.070844650268555,38371300,5.1037,79.26000213623047,127412.0,67.263671875
2024-05-22,11.024792671203613,49248200,5.1502,77.56999969482422,125650.0,66.1102523803711
2024-05-23,11.015582084655762,28419600,5.1443,76.87000274658203,124729.0,65.37793731689453
2024-05-24,10.93268871307373,22790000,5.1508,77.72000122070312,124306.0,65.77156066894531
2024-05-28,10.674798965454102,40481600,5.1538,79.83000183105469,123780.0,64.86531066894531
2024-05-29,10.61032772064209,34350900,5.1972,79.2300033569336,122707.0,63.6478271484375
2024-05-31,10.64716911315918,62942000,5.2416,76.98999786376953,122098.0,64.16960906982422
2024-06-03,10.637957572937012,24967400,5.2373,74.22000122070312,122032.0,63.5471305847168
2024-06-04,10.766901969909668,36455800,5.2687,73.25,121802.0,62.531036376953125
2024-06-05,10.656377792358398,35635900,5.2841,74.06999969482422,121407.0,62.32050704956055
2024-06-06,10.886636734008789,34548200,5.2681,75.55000305175781,122899.0,63.34574508666992
2024-06-07,10.64716911315918,32079700,5.2802,75.52999877929688,120767.0,62.24726486206055
2024-06-10,10.55506420135498,23774700,5.3666,77.73999786376953,120760.0,62.47611618041992
2024-06-11,10.499801635742188,20061200,5.3524,77.9000015258789,121635.0,61.496639251708984
2024-06-12,10.380067825317383,40929700,5.3891,78.5,119936.0,61.40510177612305
2024-06-13,10.21428108215332,39287400,5.3974,78.62000274658203,119568.0,61.25863265991211
2024-06-14,10.352436065673828,22356900,5.363,78.44999694824219,119662.0,60.88331985473633
2024-06-17,10.352436065673828,18072300,5.413,80.33000183105469,119138.0,60.407310485839844
2024-06-18,10.36164665222168,37284200,5.4074,81.56999969482422,119630.0,60.65446853637695
2024-06-20,10.389278411865234,29501600,5.4254,82.16999816894531,120446.0,61.25863265991211
2024-06-21,10.389278411865234,53470500,5.4416,80.7300033569336,121341.0,60.78262710571289
2024-06-24,10.426119804382324,32197300,5.4,81.62999725341797,122637.0,60.828392028808594
2024-06-25,10.481382369995117,43592000,5.429,80.83000183105469,122331.0,60.89247131347656
2024-06-26,10.545853614807129,26265300,5.5097,80.9000015258789,122641.0,61.14878845214844
2024-06-27,10.55506420135498,21499700,5.5229,81.73999786376953,124308.0,60.25168991088867
2024-06-28,10.509013175964355,51418600,5.5589,81.54000091552734,123907.0,60.352386474609375
2024-07-01,10.545853614807129,19515400,5.5893,83.37999725341797,124718.0,60.79178237915039
2024-07-02,10.55506420135498,20259500,5.6677,82.80999755859375,124787.0,60.425621032714844
2024-07-03,10.481382369995117,32807200,5.5863,83.87999725341797,125662.0,62.15572738647461
2024-07-05,10.426119804382324,39021700,5.497,83.16000366210938,126267.0,61.91771697998047
2024-07-08,10.36164665222168,28570100,5.472,82.33000183105469,126548.0,61.487483978271484
2024-07-09,10.36164665222168,25686000,5.4387,81.41000366210938,127108.0,61.313560485839844
2024-07-10,10.499801635742188,29040100,5.3967,82.0999984741211,127218.0,61.78041458129883
2024-07-11,10.619536399841309,22185700,5.41,82.62000274658203,128294.0,62.32050704956055
2024-07-12,10.720850944519043,16859800,5.4529,82.20999908447266,128897.0,62.72327423095703
2024-07-15,10.720850944519043,12421100,5.4563,81.91000366210938,129321.0,61.83534240722656
2024-07-16,10.77611255645752,19050600,5.4274,80.76000213623047,129110.0,60.70939636230469
2024-07-17,10.886636734008789,30589900,5.467,82.8499984741211,129450.0,60.2059211730957
2024-07-18,10.748481750488281,30271600,5.5426,82.81999969482422,127652.0,58.92436218261719
2024-07-19,10.803744316101074,22774900,5.5543,80.12999725341797,127616.0,58.384273529052734
2024-07-22,10.87742805480957,23809300,5.5598,79.77999877929688,127860.0,58.57651138305664
2024-07-23,10.8497953414917,20161400,5.5807,76.95999908447266,126590.0,58.15542221069336
2024-07-24,10.859004974365234,22727500,5.6346,77.58999633789062,126423.0,58.11880874633789
2024-07-25,10.914268493652344,21585700,5.6402,78.27999877929688,125954.0,58.88774871826172
2024-07-26,10.941900253295898,23201600,5.6465,77.16000366210938,127492.0,59.55598449707031
2024-07-29,10.886636734008789,38125500,5.6479,75.80999755859375,126954.0,59.2264404296875
2024-07-30,10.720850944519043,29077200,5.6532,74.7300033569336,126139.0,58.15542221069336
2024-07-31,10.66558837890625,66719000,5.6621,77.91000366210938,127652.0,59.64753341674805
2024-08-01,10.81295394897461,37947400,5.6681,76.30999755859375,127395.0,58.11880874633789
2024-08-02,10.93268871307373,29723800,5.7366,73.5199966430664,125854.0,58.2835807800293
2024-08-05,10.914268493652344,28528000,5.7646,72.94000244140625,125270.0,57.642799377441406
2024-08-06,11.061634063720703,27415700,5.6528,73.19999694824219,126267.0,57.72518539428711
2024-08-07,11.522150993347168,48591300,5.6093,75.2300033569336,127514.0,57.24917984008789
2024-08-08,11.383995056152344,28173200,5.6172,76.19000244140625,128661.0,57.59703063964844
2024-08-09,11.466889381408691,19122000,5.5115,76.83999633789062,130615.0,57.88996124267578
2024-08-12,11.411627769470215,17501300,5.4911,80.05999755859375,131116.0,57.954036712646484
2024-08-13,11.577414512634277,30082000,5.4875,78.3499984741211,132398.0,58.3568115234375
2024-08-14,11.56820297241211,22128400,5.4502,76.9800033569336,133318.0,57.15763473510742
2024-08-15,12.001090049743652,48543500,5.4651,78.16000366210938,134153.0,57.44141387939453
2024-08-16,11.98266887664795,39842400,5.4632,76.6500015258789,133953.0,57.724002838134766
2024-08-19,11.98266887664795,29029900,5.4237,74.37000274658203,135778.0,58.854366302490234
2024-08-20,11.918195724487305,16424000,5.4547,74.04000091552734,136087.0,58.4022216796875
2024-08-21,11.918195724487305,24177300,5.4707,71.93000030517578,136464.0,59.71156311035156
2024-08-22,11.973458290100098,25724200,5.5524,73.01000213623047,135173.0,59.09928512573242
2024-08-23,12.047142028808594,33099000,5.5263,74.83000183105469,135608.0,59.363033294677734
2024-08-26,12.047142028808594,20467700,5.4921,77.41999816894531,136889.0,60.02241516113281
2024-08-27,12.001090049743652,22335000,5.4969,75.52999877929688,136776.0,60.28616714477539
2024-08-28,11.927406311035156,21175200,5.5315,74.5199966430664,137344.0,59.34419631958008
2024-08-29,11.844513893127441,17873300,5.6358,75.91000366210938,136041.0,59.645626068115234
