Date,Close_SBSP3,Volume_SBSP3,Close_Dolar,Close_Petroleo,Close_Ibovespa,Close_Minerio
2021-08-02,32.43655776977539,2573800,5.1379,71.26000213623047,122516.0,60.64411926269531
2021-08-03,32.48183822631836,1831300,5.2464,70.55999755859375,123577.0,62.09596252441406
2021-08-04,32.038124084472656,1718700,5.2091,68.1500015258789,121801.0,61.49855041503906
2021-08-05,31.395185470581055,2469300,5.1464,69.08999633789062,121633.0,58.86577606201172
2021-08-06,32.16489791870117,3026900,5.241,68.27999877929688,122810.0,59.02553939819336
2021-08-09,32.282615661621094,1852900,5.2774,66.4800033569336,123019.0,59.44234085083008
2021-08-10,31.531015396118164,2263200,5.2217,68.29000091552734,122202.0,60.39404296875
2021-08-11,31.630624771118164,2571400,5.2013,69.25,122056.0,59.810516357421875
2021-08-12,31.195968627929688,1606100,5.2351,69.08999633789062,120701.0,58.82221984863281
2021-08-13,30.417198181152344,3381200,5.2474,68.44000244140625,121194.0,59.0302848815918
2021-08-16,30.770362854003906,2198500,5.2495,67.29000091552734,119180.0,57.9825439453125
2021-08-17,29.74709701538086,3070000,5.2585,66.58999633789062,117904.0,57.09084701538086
2021-08-18,28.69666862487793,5568300,5.3025,65.45999908447266,116643.0,55.08452606201172
2021-08-19,29.855764389038086,6563100,5.418,63.689998626708984,117165.0,53.81386184692383
2021-08-20,33.09761047363281,15471900,5.4274,62.31999969482422,118053.0,53.888160705566406
2021-08-23,32.75349807739258,6783300,5.3686,65.63999938964844,117472.0,54.244850158691406
2021-08-24,32.87122344970703,2804900,5.3017,67.54000091552734,120211.0,55.797889709472656
2021-08-25,32.78972244262695,2144200,5.2465,68.36000061035156,120818.0,56.02824783325195
2021-08-26,32.608612060546875,3185700,5.2429,67.41999816894531,118724.0,55.00278854370117
2021-08-27,33.523216247558594,4379300,5.22,68.73999786376953,120678.0,56.3477668762207
2021-08-30,33.19721984863281,1441700,5.1952,69.20999908447266,119740.0,56.518672943115234
2021-08-31,32.717281341552734,5890500,5.1433,68.5,118781.0,55.78302764892578
2021-09-01,33.01610565185547,2497300,5.1576,68.58999633789062,119396.0,55.66413497924805
2021-09-02,33.043277740478516,2806400,5.1735,69.98999786376953,116677.0,55.939064025878906
2021-09-03,32.23733901977539,6386200,5.1685,69.29000091552734,116933.0,56.37749481201172
2021-09-08,30.462478637695312,4949000,5.2524,69.30000305175781,113413.0,54.6535530090332
2021-09-09,31.042024612426758,3643000,5.2825,68.13999938964844,115361.0,53.546356201171875
2021-09-10,30.7794189453125,2283600,5.2158,69.72000122070312,114286.0,54.378597259521484
2021-09-13,31.648740768432617,2185100,5.219,70.44999694824219,116404.0,54.82444763183594
2021-09-14,31.775516510009766,2079700,5.226,70.45999908447266,116181.0,54.02192306518555
2021-09-15,31.630624771118164,1699600,5.2576,72.61000061035156,115063.0,54.660980224609375
2021-09-16,31.78456687927246,3763800,5.2594,72.61000061035156,113794.0,52.11963653564453
2021-09-17,31.938512802124023,5369100,5.3103,71.97000122070312,111439.0,50.55916976928711
2021-09-20,32.518062591552734,1981300,5.3332,70.29000091552734,108844.0,49.09531021118164
2021-09-21,32.68105697631836,2301800,5.3044,70.55999755859375,110250.0,48.57514953613281
2021-09-22,33.604713439941406,2788400,5.2783,72.2300033569336,112282.0,49.48169708251953
2021-09-23,33.74959945678711,2011500,5.2891,73.30000305175781,114064.0,49.823524475097656
2021-09-24,34.31103515625,3239600,5.3435,73.9800033569336,113283.0,49.615455627441406
2021-09-27,34.5555305480957,3188300,5.3478,75.44999694824219,113583.0,50.18763732910156
2021-09-28,34.12992477416992,2424600,5.4206,75.29000091552734,110124.0,48.916961669921875
2021-09-29,34.66419982910156,3545700,5.4173,74.83000183105469,111107.0,48.85009002685547
2021-09-30,34.92680740356445,9215400,5.4394,75.02999877929688,110979.0,49.65261459350586
2021-10-01,34.66419982910156,3337800,5.3911,75.87999725341797,112900.0,49.64518737792969
2021-10-04,33.849212646484375,2131000,5.4204,77.62000274658203,110393.0,49.45941162109375
2021-10-05,33.36021423339844,2067800,5.4611,78.93000030517578,110458.0,49.32565689086914
2021-10-06,33.23344039916992,3007000,5.5097,77.43000030517578,110560.0,49.83837890625
2021-10-07,33.81298828125,2189500,5.514,78.30000305175781,110585.0,50.62604522705078
2021-10-08,34.29292678833008,1937000,5.5084,79.3499984741211,112833.0,50.878692626953125
2021-10-11,34.39253616333008,1830900,5.5161,80.5199966430664,112180.0,51.87441635131836
2021-10-13,35.207523345947266,2395900,5.5471,80.44000244140625,113456.0,51.30968475341797
2021-10-14,35.49729537963867,1286900,5.4988,81.30999755859375,113185.0,52.825565338134766
2021-10-15,35.35240936279297,1112100,5.451,82.27999877929688,114648.0,52.335140228271484
2021-10-18,35.189414978027344,2206200,5.5193,82.44000244140625,114428.0,52.14935302734375
2021-10-19,34.42876052856445,2033200,5.5521,82.95999908447266,110673.0,52.67694091796875
2021-10-20,34.274810791015625,1468800,5.5571,83.87000274658203,110786.0,50.62604522705078
2021-10-21,33.052330017089844,3272400,5.6423,82.5,107735.0,48.70146560668945
2021-10-22,32.309783935546875,4660700,5.7117,83.76000213623047,106296.0,48.9541130065918
2021-10-25,32.73539352416992,2635200,5.5973,83.76000213623047,108715.0,49.6600456237793
2021-10-26,32.20112228393555,2927300,5.58,84.6500015258789,106420.0,49.065582275390625
2021-10-27,32.853111267089844,2519300,5.5667,82.66000366210938,106363.0,47.88408660888672
2021-10-28,32.70822525024414,2301700,5.6124,82.80999755859375,105705.0,47.92866516113281
2021-10-29,31.8751277923584,1902400,5.643,83.56999969482422,103501.0,47.014678955078125
2021-11-01,32.35506057739258,1550600,5.6694,84.05000305175781,105551.0,47.103851318359375
2021-11-03,33.142887115478516,2723700,5.6672,80.86000061035156,105617.0,46.152706146240234
2021-11-04,32.41844940185547,1915100,5.5942,78.80999755859375,103412.0,45.22385787963867
2021-11-05,32.75349807739258,1397200,5.5455,81.2699966430664,104824.0,45.04551696777344
2021-11-08,32.26450729370117,2913200,5.5627,81.93000030517578,104781.0,46.28646469116211
2021-11-09,32.79878234863281,1594900,5.4957,84.1500015258789,105535.0,45.625118255615234
2021-11-10,33.206268310546875,2052500,5.459,81.33999633789062,105968.0,44.83744812011719
2021-11-11,33.441715240478516,1401000,5.4171,81.58999633789062,107725.0,46.814048767089844
2021-11-12,32.644832611083984,1529700,5.4199,80.79000091552734,106312.0,46.32361602783203
2021-11-16,31.95662498474121,2858200,5.4772,80.76000213623047,104508.0,44.993499755859375
2021-11-17,31.42235565185547,1936100,5.4993,78.36000061035156,102945.0,45.08267593383789
2021-11-18,31.1778564453125,3503500,5.547,79.01000213623047,102524.0,44.510501861572266
2021-11-19,31.666852951049805,1333900,5.5584,76.0999984741211,103035.0,45.11239242553711
2021-11-22,31.005802154541016,2557600,5.5841,76.75,102122.0,46.07839584350586
2021-11-23,31.159744262695312,1978600,5.6456,78.5,103663.0,47.43824005126953
2021-11-24,30.987693786621094,1623900,5.6027,78.38999938964844,104514.0,47.37135314941406
2021-11-26,30.92430877685547,1874000,5.5865,68.1500015258789,102224.0,46.31618118286133
2021-11-29,31.060134887695312,1547700,5.6118,69.94999694824219,102814.0,46.76945877075195
2021-11-30,30.498699188232422,4607700,5.6199,66.18000030517578,101915.0,46.58368682861328
2021-12-01,30.75225257873535,2605700,5.6168,65.56999969482422,100775.0,46.18986129760742
2021-12-02,33.23344039916992,4260200,5.6345,66.5,104466.0,47.653724670410156
2021-12-03,33.79487991333008,2943400,5.6432,66.26000213623047,105070.0,45.57310485839844
2021-12-06,34.23859405517578,2920200,5.6877,69.48999786376953,106859.0,46.137847900390625
2021-12-07,34.40159225463867,2907600,5.6411,72.05000305175781,107558.0,47.676021575927734
2021-12-08,34.908695220947266,2550100,5.5779,72.36000061035156,108096.0,47.46795654296875
2021-12-09,34.67325210571289,2471600,5.5564,70.94000244140625,106291.0,47.54226303100586
2021-12-10,34.98114013671875,2236600,5.5931,71.66999816894531,107758.0,47.63886260986328
2021-12-13,35.49729537963867,3763400,5.6357,71.29000091552734,107383.0,47.713172912597656
2021-12-14,35.26185607910156,2879900,5.6461,70.7300033569336,106760.0,48.0772819519043
2021-12-15,35.87762451171875,2911900,5.7127,70.87000274658203,107370.0,47.965824127197266
2021-12-16,35.85045623779297,2097400,5.6963,72.37999725341797,108212.0,48.89467239379883
2021-12-17,36.19456481933594,7309800,5.6959,70.86000061035156,107201.0,48.233333587646484
2021-12-20,35.841407775878906,1831000,5.7055,68.2300033569336,105020.0,47.80234909057617
2021-12-21,36.22172927856445,1976100,5.7372,71.12000274658203,105500.0,49.05072021484375
2021-12-22,36.357566833496094,1890300,5.7201,72.76000213623047,105244.0,48.9541130065918
2021-12-23,36.12212371826172,2098900,5.691,73.79000091552734,104891.0,49.19933319091797
2021-12-27,36.26700973510742,1891600,5.665,75.56999969482422,105531.0,49.347957611083984
2021-12-28,36.257957458496094,735000,5.6438,75.9800033569336,104864.0,48.98384094238281
2021-12-29,36.08590316772461,1217400,5.6619,76.55999755859375,104107.0,49.13246154785156
2021-12-30,36.38473129272461,2020000,5.5805,76.98999786376953,104822.0,49.615455627441406
2022-01-03,36.17645263671875,1970000,5.6309,76.08000183105469,103922.0,49.58573532104492
2022-01-04,35.18035888671875,3520500,5.6776,76.98999786376953,103514.0,50.17277145385742
2022-01-05,33.6681022644043,2598600,5.6628,77.8499984741211,101006.0,51.057029724121094
2022-01-06,32.78972244262695,1492400,5.7042,79.45999908447266,101561.0,52.04533386230469
2022-01-07,32.110565185546875,3481000,5.6753,78.9000015258789,102719.0,53.680110931396484
2022-01-10,31.494794845581055,1984400,5.6736,78.2300033569336,101945.0,54.029354095458984
2022-01-11,31.52196502685547,1530700,5.6351,81.22000122070312,103779.0,55.30001449584961
2022-01-12,31.947566986083984,2175400,5.5611,82.63999938964844,105686.0,56.526100158691406
2022-01-13,31.920400619506836,2044500,5.5246,82.12000274658203,105530.0,56.221439361572266
2022-01-14,31.793628692626953,947200,5.5349,83.81999969482422,106928.0,56.02824783325195
2022-01-18,31.56723976135254,1185800,5.5213,85.43000030517578,106522.0,56.27346420288086
2022-01-19,32.31884002685547,1542200,5.4978,86.95999908447266,108013.0,57.90080261230469
2022-01-20,32.59955978393555,1577800,5.4166,86.9000015258789,109102.0,56.59299087524414
2022-01-21,32.59955978393555,1746700,5.4401,85.13999938964844,108942.0,55.25543975830078
2022-01-24,32.10151290893555,1645800,5.491,83.30999755859375,107752.0,54.44547653198242
2022-01-25,32.27356719970703,3186600,5.4971,85.5999984741211,109845.0,54.750144958496094
2022-01-26,32.80783462524414,4464900,5.4324,87.3499984741211,111573.0,55.01021957397461
2022-01-27,33.505104064941406,3127300,5.3812,86.61000061035156,112315.0,55.797889709472656
2022-01-28,33.052330017089844,2841200,5.3954,86.81999969482422,111478.0,54.34144592285156
2022-01-31,33.83109664916992,2584100,5.3574,88.1500015258789,112388.0,53.05592727661133
2022-02-01,33.523216247558594,2548400,5.281,88.19999694824219,113147.0,55.13654708862305
2022-02-02,32.979888916015625,2232300,5.2956,88.26000213623047,112161.0,55.203426361083984
2022-02-03,33.22438049316406,2632700,5.3025,90.2699966430664,111696.0,54.594093322753906
2022-02-04,32.48183822631836,1861800,5.3284,92.30999755859375,112245.0,54.906192779541016
2022-02-07,32.246402740478516,1242300,5.2913,91.31999969482422,111996.0,56.94966125488281
2022-02-08,32.42750549316406,1433900,5.2699,89.36000061035156,112234.0,58.03455352783203
2022-02-09,32.41844940185547,1976900,5.2735,89.66000366210938,112461.0,58.205474853515625
2022-02-10,32.58144760131836,1353100,5.2101,89.87999725341797,113359.0,58.67361068725586
2022-02-11,32.644832611083984,2420100,5.1987,93.0999984741211,113572.0,57.80419921875
2022-02-14,32.08340072631836,2170800,5.2106,95.45999908447266,113807.0,58.235191345214844
2022-02-15,32.98894119262695,1548800,5.1881,92.06999969482422,114660.0,57.31377029418945
2022-02-16,33.342105865478516,1986200,5.163,93.66000366210938,115181.0,58.37636947631836
2022-02-17,33.903541564941406,3942000,5.1565,91.76000213623047,113528.0,56.97938537597656
2022-02-18,34.2657585144043,2972900,5.1339,91.06999969482422,112768.0,57.685306549072266
2022-02-22,35.95912170410156,3156300,5.0611,92.3499984741211,112892.0,57.789337158203125
2022-02-23,35.96818161010742,2277700,5.0143,92.0999984741211,112008.0,57.58871078491211
2022-02-24,36.42095184326172,2874500,5.1174,92.80999755859375,111592.0,56.0431022644043
2022-02-25,37.49855041503906,4839100,5.1394,91.58999633789062,113142.0,57.93052291870117
2022-03-02,37.842655181884766,4681100,5.1347,110.5999984741211,115174.0,62.076904296875
2022-03-03,38.1414794921875,3828500,5.0479,107.66999816894531,115166.0,62.418739318847656
2022-03-04,38.385982513427734,2515300,5.0758,115.68000030517578,114474.0,60.84339904785156
2022-03-07,37.48949432373047,2899300,5.0579,119.4000015258789,111593.0,59.104591369628906
2022-03-08,37.22688674926758,3444300,5.0903,123.69999694824219,111203.0,57.611000061035156
2022-03-09,39.29152297973633,3852100,5.0094,108.69999694824219,113900.0,57.75218963623047
2022-03-10,38.29542541503906,2857700,5.0513,106.0199966430664,113663.0,59.27260208129883
2022-03-11,37.88793182373047,1948500,5.0255,109.33000183105469,111713.0,57.58588409423828
2022-03-14,38.42220687866211,2780900,5.0647,103.01000213623047,109928.0,54.933082580566406
2022-03-15,38.69386291503906,2310900,5.1314,96.44000244140625,108959.0,54.70343017578125
2022-03-16,39.19191360473633,2347300,5.1287,95.04000091552734,111112.0,57.58588409423828
2022-03-17,40.14273452758789,3704500,5.0764,102.9800033569336,113076.0,59.26468276977539
2022-03-18,40.89433288574219,5385300,5.0411,104.69999694824219,115311.0,59.731903076171875
2022-03-21,41.20222473144531,3045700,4.9666,112.12000274658203,116155.0,61.52156066894531
2022-03-22,41.65499496459961,2177300,4.9208,111.76000213623047,117272.0,60.55546951293945
2022-03-23,41.41049575805664,1778100,4.8704,114.93000030517578,117457.0,61.67201614379883
2022-03-24,41.79082489013672,3171400,4.8067,112.33999633789062,119053.0,62.00461196899414
2022-03-25,40.60456466674805,3750800,4.7782,113.9000015258789,119081.0,62.97071075439453
2022-03-28,39.916351318359375,3320100,4.7905,105.95999908447266,118738.0,62.18674087524414
2022-03-29,40.69511795043945,3115300,4.7486,104.23999786376953,120014.0,62.067962646484375
2022-03-30,40.96678161621094,2684400,4.7497,107.81999969482422,120260.0,63.74675750732422
2022-03-31,43.20347213745117,7498500,4.7378,100.27999877929688,119999.0,63.66756820678711
2022-04-01,46.427207946777344,10356300,4.6984,99.2699966430664,121570.0,65.47306823730469
2022-04-04,46.680755615234375,4801900,4.6175,103.27999877929688,121280.0,64.44361877441406
2022-04-05,46.28232192993164,3364300,4.64,101.95999908447266,118885.0,63.73884963989258
2022-04-06,45.56694030761719,3214100,4.6967,96.2300033569336,118228.0,63.80218505859375
2022-04-07,46.90714645385742,5951000,4.7422,96.02999877929688,118862.0,64.02391815185547
2022-04-08,46.77131271362305,2946000,4.7513,98.26000213623047,118322.0,63.572540283203125
2022-04-11,46.48154067993164,1976000,4.7025,94.29000091552734,116953.0,63.144927978515625
2022-04-12,45.738990783691406,3062000,4.6483,100.5999984741211,116147.0,63.73884963989258
2022-04-13,45.983489990234375,2121100,4.6811,104.25,116782.0,64.88706970214844
2022-04-14,45.53071975708008,2258700,4.7158,106.94999694824219,116182.0,64.8316421508789
2022-04-18,45.46732711791992,1550500,4.6746,108.20999908447266,115687.0,65.25133514404297
2022-04-19,43.719635009765625,4932600,4.6664,102.55999755859375,115057.0,63.905120849609375
2022-04-20,42.877471923828125,6468200,4.6397,102.75,114344.0,62.22633743286133
2022-04-22,42.0172119140625,3869000,4.7326,102.06999969482422,111078.0,57.546295166015625
2022-04-25,42.306983947753906,2910500,4.8818,98.54000091552734,110685.0,56.09714126586914
2022-04-26,41.79082489013672,2684300,4.9666,101.69999694824219,108213.0,54.43418502807617
2022-04-27,41.817989349365234,3320800,5.0167,102.0199966430664,109349.0,56.9365348815918
2022-04-28,41.926658630371094,2866800,5.011,105.36000061035156,109919.0,56.627708435058594
2022-04-29,41.161930084228516,3384300,4.9191,104.69000244140625,107876.0,56.318870544433594
2022-05-02,41.43924331665039,3735900,5.0266,105.16999816894531,106639.0,56.18425369262695
2022-05-03,41.30058670043945,3863200,5.0167,102.41000366210938,106528.0,56.318870544433594
2022-05-04,41.86444854736328,6425900,5.0093,107.80999755859375,108344.0,56.865272521972656
2022-05-05,40.56109619140625,3855800,5.0051,108.26000213623047,105304.0,54.61632537841797
2022-05-06,40.76445388793945,4248100,5.075,109.7699966430664,105135.0,53.903621673583984
2022-05-09,41.81822967529297,4866100,5.134,103.08999633789062,103250.0,51.44878005981445
2022-05-10,42.52998352050781,3066600,5.139,99.76000213623047,103110.0,51.551727294921875
2022-05-11,41.75352096557617,2219500,5.1244,105.70999908447266,104397.0,51.80513000488281
2022-05-12,41.6518440246582,3200000,5.1482,106.12999725341797,105688.0,51.01324462890625
2022-05-13,41.84595489501953,2587500,5.1075,110.48999786376953,106924.0,52.113956451416016
2022-05-16,41.87369155883789,2776400,5.0666,114.19999694824219,108233.0,52.71579360961914
2022-05-17,42.52074432373047,4634900,4.9676,112.4000015258789,108789.0,54.608402252197266
2022-05-18,41.19890594482422,3425100,4.9592,109.58999633789062,106247.0,52.79498291015625
2022-05-19,42.345115661621094,4681700,4.9198,112.20999908447266,107005.0,53.79276657104492
2022-05-20,42.48377227783203,3639100,4.8777,113.2300033569336,108488.0,55.06769561767578
2022-05-23,44.064430236816406,5797400,4.7973,110.29000091552734,110346.0,56.010047912597656
2022-05-24,44.48039245605469,4033600,4.8106,109.7699966430664,110581.0,56.437652587890625
2022-05-25,44.7577018737793,3192100,4.8359,110.33000183105469,110580.0,56.92862319946289
2022-05-26,44.48963928222656,3087400,4.7967,114.08999633789062,111890.0,57.11867141723633
2022-05-27,43.98124313354492,3787100,4.7434,115.06999969482422,111942.0,57.95808029174805
2022-05-31,42.317386627197266,9565200,4.7289,114.66999816894531,111351.0,58.15604782104492
2022-06-01,41.91990661621094,5246000,4.7765,115.26000213623047,111360.0,57.98976135253906
2022-06-02,42.43755340576172,3541500,4.7879,116.87000274658203,112393.0,60.040733337402344
2022-06-03,42.659400939941406,2202300,4.7956,118.87000274658203,111102.0,59.28052520751953
2022-06-06,41.95688247680664,3104400,4.7839,118.5,110186.0,60.11199951171875
2022-06-07,41.337562561035156,2471800,4.8909,119.41000366210938,110070.0,62.083797454833984
2022-06-08,40.819915771484375,1492600,4.8711,122.11000061035156,108368.0,60.57130813598633
2022-06-09,40.699745178222656,1961200,4.8951,121.51000213623047,107094.0,58.924171447753906
2022-06-10,39.79387283325195,2205000,4.9836,120.66999816894531,105481.0,56.77025604248047
2022-06-13,38.87874984741211,2977100,5.1033,120.93000030517578,102598.0,54.4896240234375
2022-06-14,38.9064826965332,3121300,5.1203,118.93000030517578,102063.0,53.38889694213867
2022-06-15,39.377906799316406,3069300,5.1119,115.30999755859375,102807.0,55.051856994628906
2022-06-17,38.01909255981445,7077300,5.1313,109.55999755859375,99825.0,51.108272552490234
2022-06-21,37.34430694580078,2419900,5.1462,110.6500015258789,99685.0,51.7892951965332
2022-06-22,38.37959671020508,3472700,5.1509,106.19000244140625,99522.0,49.65911865234375
2022-06-23,38.083797454833984,2698600,5.1833,104.2699966430664,98080.0,48.154537200927734
2022-06-24,38.65690231323242,2495000,5.2334,107.62000274658203,98672.0,49.66704177856445
2022-06-27,39.063621520996094,2327400,5.2214,109.56999969482422,100764.0,49.904605865478516
2022-06-28,38.943458557128906,3910500,5.2179,111.76000213623047,100591.0,50.09465408325195
2022-06-29,38.74934005737305,2457500,5.2268,109.77999877929688,99622.0,49.833335876464844
2022-06-30,38.980430603027344,4013700,5.238,105.76000213623047,98542.0,48.30500030517578
2022-07-01,39.747650146484375,4366500,5.3142,108.43000030517578,98954.0,47.37849426269531
2022-07-05,38.28715515136719,4315900,5.3899,99.5,98295.0,45.35918045043945
2022-07-06,38.38883590698242,2221900,5.4321,98.52999877929688,98719.0,45.34334182739258
2022-07-07,39.1005973815918,3587700,5.364,102.7300033569336,100730.0,47.109249114990234
2022-07-08,39.322444915771484,2366000,5.3086,104.79000091552734,100289.0,46.80833053588867
2022-07-11,39.230010986328125,1682000,5.3477,104.08999633789062,98212.0,45.77888870239258
2022-07-12,39.50732421875,1555700,5.412,95.83999633789062,98271.0,45.31167221069336
2022-07-13,39.24849319458008,1899200,5.3992,96.30000305175781,97881.0,46.00852966308594
2022-07-14,39.128334045410156,1772400,5.4568,95.77999877929688,96121.0,43.30028533935547
2022-07-15,39.941768646240234,2275400,5.4014,97.58999633789062,96551.0,43.878360748291016
2022-07-18,39.24849319458008,1601400,5.3675,102.5999984741211,96916.0,44.852378845214844
2022-07-19,39.38715362548828,1497300,5.3904,104.22000122070312,98245.0,45.493804931640625
2022-07-20,39.19303512573242,1846200,5.4288,102.26000213623047,98287.0,45.37501907348633
2022-07-21,39.17454528808594,2105700,5.475,96.3499984741211,99033.0,45.557151794433594
2022-07-22,40.25605392456055,2018800,5.4522,94.69999694824219,98925.0,45.53339767456055
2022-07-25,40.468658447265625,2044800,5.4144,96.69999694824219,100270.0,47.25178909301758
2022-07-26,40.08966827392578,1712600,5.3608,94.9800033569336,99772.0,46.80833053588867
2022-07-27,40.58882141113281,1259400,5.3074,97.26000213623047,101438.0,47.0538215637207
2022-07-28,41.31907272338867,1490000,5.2149,96.41999816894531,102597.0,47.4180908203125
